,titles,category
1376,"“다이어트 시작” 선언 김지혜, 공복에 먹는 음식 봤더니?",Culture
1377,몇명 뽑고 어디서 투표하나…지방선거 전 꼭 알아야 할 4가지,Culture
1378,강한 일사·남동풍에 35도 '육박'…서울 한낮 기온 33.5도까지 '쑥',Culture
1379,[날씨] 선거일 낮 더위 계속…내륙 곳곳 소나기,Culture
1380,"소유 ""10년 전 '삼전닉스'에 1억 투자""…최근 수익 얼마?",Culture
1381,"""한국에선 흔한데"" 마지막에 한 방울 넣었더니…해외서 난리난 '한국의 맛'",Culture
1382,“맹장수술이 치매와 관계있다고?”…AI가 찾아낸 뜻밖의 단서,Culture
1383,더워진 바다에 더 빨리 자주오는 '태풍'…올여름 '극한호우'까지,Culture
1384,"""뜨거워진 제주 바다"" 올봄 해수면 온도 역대 2위... 기온도 '4위' 기록",Culture
1385,"45세 손태영, 미국서 '이 운동' 집중… 여전히 탄탄한 몸매 비결?",Culture
1386,"“단군 이래 최고 화가 김홍도, 당대에도 찬사 받았죠”",Culture
1387,"“약속은 약속”...선운사의 결단, 전시는 대박",Culture
1388,지방선거일 32도 올들어 최고 더위…내륙 오후 소나기,Culture
1389,밀가루 음식 삼가야 할 34세女...가리지 않고 멋대로 먹다가 혈액암?,Culture
1390,"피부암, 레이저로 뺐다가 조기 진단 놓칠라",Culture
1391,알고리즘보다 특허…성숙해진 자율주행 시장의 새 경쟁법칙,Culture
1392,"일본 여행길, 태풍 '장미'에 막혔다…항공편 결항 속출",Culture
1393,175년 전 만남부터 명품 도자기·보석 꽃까지…한-프 140년 여정(종합),Culture
1394,"2주마다 비행기 타던 여행 예능 작가, 제주에서 마주한 최악의 밤",Culture
1395,"“노인, 코딱지도 파지 마라” 뇌 망가뜨리는 뜻밖의 습관",Culture
1396,"“이게 23만원?”…‘고가 논란’ 구혜선, 이번엔 1만원대 파우치 출시",Culture
1397,"""파인애플로 살 뺀다고?"" 백지영이 직접 만든다는 '이 식초', 무슨 효과?",Culture
1398,사람들은 왜 분노했나...스타벅스 논란이 남긴 질문,Culture
1399,"열 받은 바다가 부른 '봄 더위'… 5월 중순, 역대 가장 더웠다",Culture
1400,“건강에 그렇게 좋대” 믿고 먹었는데…심장 멈출 뻔한 ‘이 과일’의 배신 [헬시타임],Culture
1401,동물을 위한 나라는 어디에,Culture
1402,더위 먹어서 핑 돈다? 방치하면 사망까지... 어지럼증 위험 신호 2가지 [이러면 낫는다],Culture
1403,현대차 인도 생산차질 현실화…글로벌 판매 5분의 1 생산 '해외 최대',Culture
1404,“엄마 품에 안겼다가 발견”… 28세 女 살린 유방암 신호,Culture
1405,"99세 현역 인간문화재 박선애 선생 ""생명 다할 때까지 제자들과 함께하고 싶어""",Culture
1406,“사공 박명득…” 울릉도 암벽서 조선 수토군 새 각석문 나왔다,Culture
1407,고종이 프랑스 대통령에 선물한 ‘보석 꽃’···140년 만에 다시 피다,Culture
1408,“외식 꿈도 못 꾸던 때 먹은 인생 라면”...‘불닭 며느리’ 고백에 조회수 터졌다,Culture
1409,“눈 좋아진 줄”…앤 해서웨이도 앓은 조기 백내장 신호,Culture
1410,"“건강식인 줄 알았는데, 간 망친다”… 영양학과 교수 의외의 경고, 뭐지?",Culture
1411,400년 전 사라진 거대 야생 소...살아남은 존재 있다,Culture
1412,“무작정 달리면 소용 없어”… 뇌를 깨우고 행복 느끼는 방법 6가지,Culture
1413,“아침에 눈뜨니 침대가 360도 빙글” 한가인 괴롭힌 ‘이 질환’,Culture
1414,올봄 역대 두 번째로 더웠다…1위는 2023년 봄,Culture
1415,"혈압 높은 사람, 운동하면 위험할까?",Culture
1416,역대 2번째 더웠던 봄…5월엔 이른 폭염도 기승,Culture
1417,역대급 뜨거운 바다…올여름 엘니뇨 발생 확률 80%,Culture
1418,금은보화 꽃나무 나란히 피었네…한·프랑스 140년 돌아보는 ‘반화’,Culture
1419,"""30대에 실명"" 앤 해서웨이 깜짝 고백...'젊은 백내장' 원인 뭐길래",Culture
1420,주차장 한구석에서 무릎으로 빚은 ‘하나님의 이름’ 100가지,Culture
1421,"“20대 미모”… 남규리, 매일 ‘이것’ 먹는 게 비결?",Culture
1422,"BYD, '자율주행 사고 전액 보상' 선언…경쟁 축 '기술'서 '신뢰'로 이동",Culture
1423,"잠 못 드는 새벽 2시, 휴지통에 넣은 '숫자들'",Culture
1424,이승환 “구미 세금으로 배상금 지연 이자 12%…내가 다 아깝다”,Culture
1425,"죽은 뒤에야 사라질 고통, 그래도 살아가야 한다…연극 '반야 아재'의 여운",Culture
1426,"""인생 첫 번째 예능""…'AI 깐부' 젠슨 황, '유 퀴즈' 뜬다",Culture
1427,[날씨] 중부 폭염급 더위…남부·제주 비 오후면 그쳐,Culture
1428,"“운동만 하면 체중의 2~3% 빠지지만…심장·혈관엔 좋다, 왜?”",Culture
1429,단백질 70%라는데⋯사람들이 선뜻 못 먹는 이유,Culture
1430,"올해 첫 태풍 영향…제주·남해안 호우, 중부 더위",Culture
1431,"고종의 반화, 이재명의 반화 오마주…140년 이어진 韓佛 우정 전시 (종합)",Culture
1432,"남이섬에서 백담사로, 시 한 편이 눈에 띄었습니다",Culture
1433,탈모 환자 12개월 추적하고 알아낸 사실,Culture
1434,"호텔에서 쓰고 남은 비누, 어디로 갈까",Culture
1435,"춤 대신 말 한마디가 통했다···“헬로우”말하자 수백만 조회수, ‘와우오케이’가 뭐길래?",Culture
1436,[르포] '폐수 없는 제련소' 영풍 친환경 제련의 미래 여나,Culture
1437,"대웅제약, 차임 바이오와 면역질환 치료제 개발·생산·사업화 계약",Culture
1438,"‘AI 황제’ 젠슨 황, 국민MC 유재석 만난다",Culture
1439,"45㎏ 만든 아침 루틴…하지원, 10년째 레몬물에 넣는 가루 정체 [라이프+]",Culture
1440,"""도심 재개발 교회 부지 대토 받았더니 경사면이라면?""",Culture
1441,"커피 각성 효과 오래 누리려면 자몽 주스와 마시라던데, 정말?",Culture
1442,"이규택 전 의원, 40년 정치 현장 담은 회고록 출간...""정치는 권력이 아니라 책임""",Culture
1443,“일본 스모 선수 같다”는 홍현희 과거 모습… 체중이 외모에 미치는 영향,Culture
1444,"""간문맥성 폐고혈압도 간이식 가능""…고위험 환자 생존 길 열렸다",Culture
1445,"""벤츠 중에서도 최고급""…이건희 회장도 탔던 '이 車' [모빌리티톡]",Culture
1446,[2시뉴스 날씨] 태풍 ‘장미’에 제주·남해안 비바람…중부는 33도 더위,Culture
1447,"[단독] ""없으면 안되는 약인데""…퇴장방지약, 5년 새 71건 '퇴장'",Culture
1448,"“미안해요, 이 방법 밖에 없어요”… 그 환자가 ‘존엄사’ 선택한 결정적 이유는?",Culture
1449,“받은 사랑이 많아서”…13년간 쌓은 쌈짓돈으로 장학금,Culture
1450,독감백신 10명중 8명 맞는데…왜 입원환자는 늘 고령층일까,Culture
1451,서울 관광객 3000만 시대 공약 대결…오세훈 '3377' vs 정원오 '착착관광',Culture
1452,"중국차, 미국 진출 왜 어렵나…로터스가 보여준 현실",Culture
1453,"항공료 부담 커진 6월…제주, 2박 이상 체류객에 최대 5만원 지원",Culture
1454,냄새 안 나더라도… 음식 상했다는 신호,Culture
1455,"교회 안 부동산 대화, 전·월세 교인은 말문 막혔다",Culture
1456,마크롱 국빈 선물 ‘반화 오마주’ 원형…140년 전 고종의 선물 공개,Culture
1457,"""울릉도·독도는 우리땅"" 300년도 전에 조선이 울릉도 암벽에 새긴 의지",Culture
1458,"[날씨] 올 최고 더위, 서울 33도…남부 오후까지 비",Culture
1459,“연극은 비싸서 안 본다?”…매출 194% ‘떡상’ 시킨 블록버스터의 저력,Culture
1460,"12세에 생긴 작은 결절, 10년 지나 거대해져 안면 변형까지… 정체 뭐길래?",Culture
1461,"""당뇨 걱정된다면 아침부터 챙겨야""⋯혈당 안정시키는 '이 음식' 정체는?",Culture
1462,"""위고비·수술 다 안 했다""⋯즐기면서 100㎏ 뺀 女, 가장 먼저 버린 '이것' [헬스+]",Culture
1463,[자막뉴스] 긴급재난문자까지 발송...올해 첫 태풍특보에 물난리,Culture
1464,꿀 vs 메이플시럽…칼슘 19배·마그네슘 9배 더 높은 것은?,Culture
1465,소시지 VS 베이컨…굳이 따지자면 어느 쪽이 건강?,Culture
1466,[뉴스12 날씨] 오후까지 남해안·제주 비…서울 33도 더워요,Culture
1467,"넷플릭스 ‘다시, 서울에서’의 그녀, 한국관광 홍보대사 됐다",Culture
1468,땀 흘리면 독소 빠진다고?… 인간이 땀을 흘리게 된 이유는 달랐다,Culture
1469,‘유산균 요거트’ 식전·식간·식후…언제 먹어야 장 건강에 베스트?,Culture
1470,“커피는 오전에만?”… 스타벅스에 오후 손님 몰리는 이유,Culture
1471,나주목사·프랑스 영사 ‘막걸리·샴페인’ 만찬… 그때 그 ‘옹기주병’ 175년만에 귀국,Culture
1472,"에세이 펴낸 요가소년 “몸과 마음이 보내는 신호, 빨리 알아채는 게 중요”",Culture
1473,"""몸속 지방산이 암세포 성장 억제"" KAIST",Culture
1474,"모기 잡겠다며 3200만 마리 푼다…구글의 실험, 정말 괜찮을까",Culture
1475,"큐리언트 항암제 '모카시클립', 유방암 환자 대상 임상 본격화",Culture
1476,4박에 단돈 5만원…누구나 즐기는 비현실적 ‘섬 워케이션’,Culture
1477,"3%대 치솟은 물가…식품업계, '싸고 푸짐하게' 가성비로 돌파구",Culture
1478,코로나 때 ‘암 진단’ 누락…고소득 7개국 5만5000건,Culture
1479,“나트륨 폭탄” 고준희 흡입한 음식의 정체는?,Culture
1480,"현대차 인도법인 ""일시적 생산차질 전망…대체 공급망 모색중""",Culture
1481,‘갑상선 수술’ 환자의 큰 고민거리…“내 목소리 언제쯤 돌아올까?”,Culture
1482,"'다빈치' 장인이 되살린 나무와 꽃…""선배들의 손길 떠올렸죠""",Culture
1483,"젠슨 황, 유재석 ‘유퀴즈’ 나온다…최태원·구광모와 ‘삼겹살 회동’ 어디서?",Culture
1484,"김연경 ‘이것’ 맛있게 먹더니…갑자기 ‘피로감’ 호소, 왜?",Culture
1485,"온코닉 '자큐보', 인도서 미란성 위식도역류질환 3상 성공",Culture
1486,"때 이른 6월 폭염, 수분 96% 채소와 MZ세대 픽 ‘가벼운 보양식’ 뜬다",Culture
1487,디지털 입고 야성 더했다… 한국상륙 30년 포드 익스플로러의 ‘본질적 진화’,Culture
1488,성실했던 청년은 어떻게 빚의 벼랑 끝에 서게 됐나,Culture
1489,사람들은 왜 분노했나...스타벅스 논란이 남긴 질문,Culture
1490,에어프라이어에 ‘이 음식’ 넣으면 발암물질 생겨…피해야 할 식재료 3가지,Culture
1491,"‘30kg 감량’ 비결… 이찬혁이 이수현에게 꼭 하라고 시킨 것, 뭘까?",Culture
1492,"“치매로 이어진다”… 백지연 꼽은 ‘의외의 원인’, 뭘까?",Culture
1493,"“나빠진 신장, 생각·생활습관 바꾸면 치유될 수 있다” [건강한겨레]",Culture
1494,"4일 방한 젠슨황, '유퀴즈'에도 출연…세계 최초 첫 예능 토크쇼",Culture
1495,"26년 만에 SK 떠난 '나비'…노소영 관장, 사간동서 새 출발",Culture
1496,"한다감, 임신 위해 ‘이 음식’ 즐겨 먹었다는데… 뭘까?",Culture
1497,[날씨] 남해상 올해 첫 태풍특보...중서부 한낮 최고 더위,Culture
1498,"BYD ""자율주행 사고 나면 전액 보상""…테슬라와 다른 행보",Culture
1499,"이주명, “스트레스 풀 때 매운 ‘이 음식’ 먹는다”… 뭔지 보니?",Culture
1500,책 안 읽는다더니…베스트셀러는 영화·유튜브·증시가 만들었다,Culture
1501,출퇴근길 지하철 응급환자 구한 분당차병원 의료진,Culture
1502,"젠슨 황, 유재석 만난다‥방한 중 '유퀴즈' 출연",Culture
1503,"""대장암 커도 수술 없이 치료된다… 관건은 암세포가 들어간 깊이""",Culture
1504,노소영 아트센터 나비 재개관…SK빌딩 떠나 사간동으로,Culture
1505,[뉴스타임날씨] 제주·남해안 비바람…서울은 33도로 더 더워져,Culture
1506,‘7말8초보다 싸고 쾌적하다’ 장마 상륙 전 6월 피서지 9곳 [여행+],Culture
1507,"1851년 조선인에 샴페인 주고, 막걸리 마신 프랑스인…‘우정의 술병’ 나왔다",Culture
1508,"“겉보기엔 그냥 안경인데”…AI 글래스, 패션업계 새 격전지로",Culture
1509,“늙을수록 암세포 더 잘 퍼진다?”...‘이 나이’ 때 암 전이 가장 높다,Culture
1510,"비타민에 섬유질, 철분, 엽산까지 골고루...‘이런 식품’ 즐겨 먹었더니 영양 보충 “끝”",Culture
1511,현대모비스 인도 공장 화재에 현대차 공급망 '긴장',Culture
1512,젠슨 황 첫 예능 출연이 ‘유퀴즈’?···방한 후 ‘삼겹살·소맥 회동’ 이어 깜짝 행보,Culture
1513,기관마다 따로 내던 어학성적…한 번 등록하면 5년 간다,Culture
1514,“한국의 핫플은 궁궐·왕릉”…지난해 관람객 4명중 1명은 외국인,Culture
1515,젊을 때 피우기 시작한 담배가 평생 장 건강 위협한다,Culture
1516,“아저씨 다리털 보고 싶지 않아”…‘반바지 출근’ 논란이 드러낸 일본 사회 민낯 [이윤정 기자의 소소월드],Culture
1517,"어지럽다고, 속 쓰리다고 '임의 약물 중단' 위험",Culture
1518,프랑스 대통령이 고종에게 선물한 것은…한·불 수교 140년 특별전,Culture
1519,[930날씨] 제주·남해안 비바람…서울은 33도로 더 더워져,Culture
1520,"젠슨 황, 유재석 만난다…“접시 닦던 소년에서 시총 1위 CEO로”",Culture
1521,같은 동네인데 날씨가 딴판? '날씨 복불복'에 기상청 등판 [지금이뉴스],Culture
1522,태풍 수증기에 제주·해안 호우…중부 33℃ 더위,Culture
1523,"젠슨 황, 유재석 만난다…'유퀴즈' 찍고 총수들과 삼겹살 회동",Culture
1524,대통령도 주목 '강진 반값여행'…청년 오면 최대 70% 지원,Culture
1525,"반도체 안 부럽다…세계가 반한 K-콘텐츠·관광, 수출 효자 산업으로",Culture
1526,"젠슨 황, 유재석 만난다… 전 세계 최초 토크쇼 출연이 '유퀴즈'",Culture
1527,"“가슴 커서 성추행 당해”…유방 축소술 늘어가는데, 국가 지원 어려운 이유 [라이프+]",Culture
1528,27년 만에... 대학 축제에 아줌마가 떴다,Culture
1529,“영화 속 공포를 현실에서”…‘살목지·백룸’ 성지순례 안전 주의,Culture
1530,"세계 시총 1위 CEO 엔비디아 젠슨 황, 유재석 만난다…‘유퀴즈’ 전격 출연",Culture
1531,"미나리 해독·낙지 원기회복, 한국은 藥食同源… 프랑스 와인 스파·체코 맥주 목욕 등도 유사한 전통[정주영이 만난 ‘세상의 식탁’]",Culture
1532,태풍이 몰고온 수증기…제주 한라산·우도에 200㎜ 이상 폭우,Culture
1533,노소영 미술관 '아트센터 나비'…SK 떠나 사간동에 재개관,Culture
